Council,Region,Year,PropertyType,NumSales,MedianPrice,MeanPrice,YoY_Median_Growth_Pct,Median_Index_2004base,IsAggregate,IsPreliminary
Campaspe Shire,Regional Victoria,2008,Vacant Land,64,98500,93841,6.49,136.8,FALSE,FALSE
Campaspe Shire,Regional Victoria,2009,Vacant Land,79,109000,106537,10.66,151.4,FALSE,FALSE
Campaspe Shire,Regional Victoria,2010,Vacant Land,80,110000,111133,0.92,152.8,FALSE,FALSE
Campaspe Shire,Regional Victoria,2011,Vacant Land,76,109750,105518,-0.23,152.4,FALSE,FALSE
Campaspe Shire,Regional Victoria,2012,Vacant Land,67,98000,104473,-10.71,136.1,FALSE,FALSE
Campaspe Shire,Regional Victoria,2013,Vacant Land,55,99000,105150,1.02,137.5,FALSE,FALSE
Campaspe Shire,Regional Victoria,2014,Vacant Land,72,117500,114503,18.69,163.2,FALSE,FALSE
Campaspe Shire,Regional Victoria,2015,Vacant Land,82,140000,137776,19.15,194.4,FALSE,FALSE
Campaspe Shire,Regional Victoria,2016,Vacant Land,95,140000,119244,0,194.4,FALSE,FALSE
Campaspe Shire,Regional Victoria,2017,Vacant Land,101,149000,133356,6.43,206.9,FALSE,FALSE
Campaspe Shire,Regional Victoria,2018,Vacant Land,127,148000,143054,-0.67,205.6,FALSE,FALSE
Campaspe Shire,Regional Victoria,2019,Vacant Land,116,148875,143051,0.59,206.8,FALSE,FALSE
Campaspe Shire,Regional Victoria,2020,Vacant Land,237,154000,157725,3.44,213.9,FALSE,FALSE
Campaspe Shire,Regional Victoria,2021,Vacant Land,112,207500,202998,34.74,288.2,FALSE,FALSE
Campaspe Shire,Regional Victoria,2022,Vacant Land,80,210000,235874,1.2,291.7,FALSE,FALSE
Campaspe Shire,Regional Victoria,2023,Vacant Land,43,211500,270079,0.71,293.8,FALSE,FALSE
Campaspe Shire,Regional Victoria,2024,Vacant Land,47,200000,231933,-5.44,277.8,FALSE,FALSE
Campaspe Shire,Regional Victoria,2025,Vacant Land,11,193500,197254,-3.25,268.8,FALSE,TRUE
Cardina Shire,Metro Melbourne,2004,House,1059,231000,244431,,100,FALSE,FALSE
Cardina Shire,Metro Melbourne,2005,House,1049,238000,255898,3.03,103,FALSE,FALSE
Cardina Shire,Metro Melbourne,2006,House,1036,255000,272553,7.14,110.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2007,House,1315,268000,287550,5.1,116,FALSE,FALSE
Cardina Shire,Metro Melbourne,2008,House,1337,280000,294617,4.48,121.2,FALSE,FALSE
Cardina Shire,Metro Melbourne,2009,House,1486,310000,323426,10.71,134.2,FALSE,FALSE
Cardina Shire,Metro Melbourne,2010,House,1436,345000,367286,11.29,149.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2011,House,1255,352500,376515,2.17,152.6,FALSE,FALSE
Cardina Shire,Metro Melbourne,2012,House,1303,350000,372515,-0.71,151.5,FALSE,FALSE
Cardina Shire,Metro Melbourne,2013,House,1417,345000,367624,-1.43,149.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2014,House,1617,360000,384786,4.35,155.8,FALSE,FALSE
Cardina Shire,Metro Melbourne,2015,House,1836,375002,409253,4.17,162.3,FALSE,FALSE
Cardina Shire,Metro Melbourne,2016,House,1862,415050,445757,10.68,179.7,FALSE,FALSE
Cardina Shire,Metro Melbourne,2017,House,2410,480000,511598,15.65,207.8,FALSE,FALSE
Cardina Shire,Metro Melbourne,2018,House,1855,531650,565368,10.76,230.2,FALSE,FALSE
Cardina Shire,Metro Melbourne,2019,House,1726,518000,543132,-2.57,224.2,FALSE,FALSE
Cardina Shire,Metro Melbourne,2020,House,1699,553000,583578,6.76,239.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2021,House,2645,630000,663793,13.92,272.7,FALSE,FALSE
Cardina Shire,Metro Melbourne,2022,House,1921,687000,740668,9.05,297.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2023,House,1817,680000,730431,-1.02,294.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2024,House,1970,692401,737975,1.82,299.7,FALSE,FALSE
Cardina Shire,Metro Melbourne,2025,House,269,705000,738070,1.82,305.2,FALSE,TRUE
Cardina Shire,Metro Melbourne,2004,Unit/Apartment,117,200000,211889,,100,FALSE,FALSE
Cardina Shire,Metro Melbourne,2005,Unit/Apartment,140,210000,221163,5,105,FALSE,FALSE
Cardina Shire,Metro Melbourne,2006,Unit/Apartment,160,220000,232268,4.76,110,FALSE,FALSE
Cardina Shire,Metro Melbourne,2007,Unit/Apartment,299,220000,232533,0,110,FALSE,FALSE
Cardina Shire,Metro Melbourne,2008,Unit/Apartment,265,235000,252238,6.82,117.5,FALSE,FALSE
Cardina Shire,Metro Melbourne,2009,Unit/Apartment,358,241750,254860,2.87,120.9,FALSE,FALSE
Cardina Shire,Metro Melbourne,2010,Unit/Apartment,276,265000,263708,9.62,132.5,FALSE,FALSE
Cardina Shire,Metro Melbourne,2011,Unit/Apartment,229,275000,274582,3.77,137.5,FALSE,FALSE
Cardina Shire,Metro Melbourne,2012,Unit/Apartment,236,268000,271217,-2.55,134,FALSE,FALSE
Cardina Shire,Metro Melbourne,2013,Unit/Apartment,262,270000,283405,0.75,135,FALSE,FALSE
Cardina Shire,Metro Melbourne,2014,Unit/Apartment,299,285000,297010,5.56,142.5,FALSE,FALSE
Cardina Shire,Metro Melbourne,2015,Unit/Apartment,319,300000,305625,5.26,150,FALSE,FALSE
Cardina Shire,Metro Melbourne,2016,Unit/Apartment,327,320000,319515,6.67,160,FALSE,FALSE
Cardina Shire,Metro Melbourne,2017,Unit/Apartment,402,364730,364335,13.98,182.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2018,Unit/Apartment,234,400000,411162,9.67,200,FALSE,FALSE
Cardina Shire,Metro Melbourne,2019,Unit/Apartment,208,380000,388492,-5,190,FALSE,FALSE
Cardina Shire,Metro Melbourne,2020,Unit/Apartment,204,416500,423595,9.61,208.2,FALSE,FALSE
Cardina Shire,Metro Melbourne,2021,Unit/Apartment,306,450000,461371,8.04,225,FALSE,FALSE
Cardina Shire,Metro Melbourne,2022,Unit/Apartment,235,488000,496312,8.44,244,FALSE,FALSE
Cardina Shire,Metro Melbourne,2023,Unit/Apartment,259,490000,495132,0.41,245,FALSE,FALSE
Cardina Shire,Metro Melbourne,2024,Unit/Apartment,305,500000,512466,2.04,250,FALSE,FALSE
Cardina Shire,Metro Melbourne,2025,Unit/Apartment,43,510000,505232,2,255,FALSE,TRUE
Cardina Shire,Metro Melbourne,2004,Vacant Land,808,103000,112374,,100,FALSE,FALSE
Cardina Shire,Metro Melbourne,2005,Vacant Land,1007,109000,122323,5.83,105.8,FALSE,FALSE
Cardina Shire,Metro Melbourne,2006,Vacant Land,924,112000,124894,2.75,108.7,FALSE,FALSE
Cardina Shire,Metro Melbourne,2007,Vacant Land,1509,122000,133322,8.93,118.4,FALSE,FALSE
Cardina Shire,Metro Melbourne,2008,Vacant Land,1389,132000,136498,8.2,128.2,FALSE,FALSE
Cardina Shire,Metro Melbourne,2009,Vacant Land,1811,139900,146356,5.98,135.8,FALSE,FALSE
Cardina Shire,Metro Melbourne,2010,Vacant Land,1867,163000,169348,16.51,158.3,FALSE,FALSE
Cardina Shire,Metro Melbourne,2011,Vacant Land,1240,172000,178137,5.52,167,FALSE,FALSE
Cardina Shire,Metro Melbourne,2012,Vacant Land,746,179000,185056,4.07,173.8,FALSE,FALSE
Cardina Shire,Metro Melbourne,2013,Vacant Land,1046,178000,184682,-0.56,172.8,FALSE,FALSE
Cardina Shire,Metro Melbourne,2014,Vacant Land,1545,175000,180004,-1.69,169.9,FALSE,FALSE
Cardina Shire,Metro Melbourne,2015,Vacant Land,1624,195000,203368,11.43,189.3,FALSE,FALSE
Cardina Shire,Metro Melbourne,2016,Vacant Land,2201,219000,217312,12.31,212.6,FALSE,FALSE
Cardina Shire,Metro Melbourne,2017,Vacant Land,1915,253000,254963,15.53,245.6,FALSE,FALSE
Cardina Shire,Metro Melbourne,2018,Vacant Land,903,313000,308744,23.72,303.9,FALSE,FALSE
Cardina Shire,Metro Melbourne,2019,Vacant Land,798,316000,317157,0.96,306.8,FALSE,FALSE
Cardina Shire,Metro Melbourne,2020,Vacant Land,1301,326000,326438,3.16,316.5,FALSE,FALSE
Cardina Shire,Metro Melbourne,2021,Vacant Land,2361,354000,361120,8.59,343.7,FALSE,FALSE
Cardina Shire,Metro Melbourne,2022,Vacant Land,755,400000,414148,12.99,388.3,FALSE,FALSE
Cardina Shire,Metro Melbourne,2023,Vacant Land,347,415000,420785,3.75,402.9,FALSE,FALSE
Cardina Shire,Metro Melbourne,2024,Vacant Land,404,423500,423149,2.05,411.2,FALSE,FALSE
Cardina Shire,Metro Melbourne,2025,Vacant Land,50,418500,432754,-1.18,406.3,FALSE,TRUE
Casey City,Metro Melbourne,2004,House,4181,239000,254008,,100,FALSE,FALSE
Casey City,Metro Melbourne,2005,House,4451,247500,264462,3.56,103.6,FALSE,FALSE
Casey City,Metro Melbourne,2006,House,3947,258000,276765,4.24,107.9,FALSE,FALSE
Casey City,Metro Melbourne,2007,House,5331,277000,297403,7.36,115.9,FALSE,FALSE
Casey City,Metro Melbourne,2008,House,4321,302000,320453,9.03,126.4,FALSE,FALSE
Casey City,Metro Melbourne,2009,House,4973,331000,349248,9.6,138.5,FALSE,FALSE
Casey City,Metro Melbourne,2010,House,4345,375000,400519,13.29,156.9,FALSE,FALSE
Casey City,Metro Melbourne,2011,House,3796,375000,398216,0,156.9,FALSE,FALSE
Casey City,Metro Melbourne,2012,House,3638,375000,398660,0,156.9,FALSE,FALSE
Casey City,Metro Melbourne,2013,House,4224,385000,409019,2.67,161.1,FALSE,FALSE
Casey City,Metro Melbourne,2014,House,4891,400000,421716,3.9,167.4,FALSE,FALSE
Casey City,Metro Melbourne,2015,House,5569,435000,456916,8.75,182,FALSE,FALSE
Casey City,Metro Melbourne,2016,House,5402,485000,507622,11.49,202.9,FALSE,FALSE
Casey City,Metro Melbourne,2017,House,5864,568500,590147,17.22,237.9,FALSE,FALSE
Casey City,Metro Melbourne,2018,House,4517,600000,629259,5.54,251,FALSE,FALSE
Casey City,Metro Melbourne,2019,House,4700,582500,613264,-2.92,243.7,FALSE,FALSE
Casey City,Metro Melbourne,2020,House,4458,606000,635196,4.03,253.6,FALSE,FALSE
Casey City,Metro Melbourne,2021,House,6963,680000,725833,12.21,284.5,FALSE,FALSE
Casey City,Metro Melbourne,2022,House,5195,735000,794629,8.09,307.5,FALSE,FALSE
Casey City,Metro Melbourne,2023,House,5024,722000,780736,-1.77,302.1,FALSE,FALSE
Casey City,Metro Melbourne,2024,House,5882,736518,795951,2.01,308.2,FALSE,FALSE
Casey City,Metro Melbourne,2025,House,809,725000,774554,-1.56,303.3,FALSE,TRUE
Casey City,Metro Melbourne,2004,Unit/Apartment,478,206000,225431,,100,FALSE,FALSE
Casey City,Metro Melbourne,2005,Unit/Apartment,473,218000,235459,5.83,105.8,FALSE,FALSE
Casey City,Metro Melbourne,2006,Unit/Apartment,527,228200,246826,4.68,110.8,FALSE,FALSE
Casey City,Metro Melbourne,2007,Unit/Apartment,767,232000,255653,1.67,112.6,FALSE,FALSE
Casey City,Metro Melbourne,2008,Unit/Apartment,674,250000,267677,7.76,121.4,FALSE,FALSE
Casey City,Metro Melbourne,2009,Unit/Apartment,829,282000,302768,12.8,136.9,FALSE,FALSE
Casey City,Metro Melbourne,2010,Unit/Apartment,582,306000,327881,8.51,148.5,FALSE,FALSE
Casey City,Metro Melbourne,2011,Unit/Apartment,526,308000,328221,0.65,149.5,FALSE,FALSE
Casey City,Metro Melbourne,2012,Unit/Apartment,511,298500,322238,-3.08,144.9,FALSE,FALSE
Casey City,Metro Melbourne,2013,Unit/Apartment,624,307750,319379,3.1,149.4,FALSE,FALSE
Casey City,Metro Melbourne,2014,Unit/Apartment,657,320000,353589,3.98,155.3,FALSE,FALSE
Casey City,Metro Melbourne,2015,Unit/Apartment,781,345000,371270,7.81,167.5,FALSE,FALSE
Casey City,Metro Melbourne,2016,Unit/Apartment,865,360000,408224,4.35,174.8,FALSE,FALSE
Casey City,Metro Melbourne,2017,Unit/Apartment,794,415000,441361,15.28,201.5,FALSE,FALSE
Casey City,Metro Melbourne,2018,Unit/Apartment,584,443250,466761,6.81,215.2,FALSE,FALSE
Casey City,Metro Melbourne,2019,Unit/Apartment,525,428000,476497,-3.44,207.8,FALSE,FALSE
Casey City,Metro Melbourne,2020,Unit/Apartment,570,477750,504811,11.62,231.9,FALSE,FALSE
Casey City,Metro Melbourne,2021,Unit/Apartment,944,513000,534654,7.38,249,FALSE,FALSE
Casey City,Metro Melbourne,2022,Unit/Apartment,689,545000,569457,6.24,264.6,FALSE,FALSE
Casey City,Metro Melbourne,2023,Unit/Apartment,681,540000,573516,-0.92,262.1,FALSE,FALSE
Casey City,Metro Melbourne,2024,Unit/Apartment,828,560000,584361,3.7,271.8,FALSE,FALSE
Casey City,Metro Melbourne,2025,Unit/Apartment,114,554000,574546,-1.07,268.9,FALSE,TRUE
Casey City,Metro Melbourne,2004,Vacant Land,2185,136000,142506,,100,FALSE,FALSE
Casey City,Metro Melbourne,2005,Vacant Land,2224,139000,145742,2.21,102.2,FALSE,FALSE
Casey City,Metro Melbourne,2006,Vacant Land,2441,144500,157787,3.96,106.2,FALSE,FALSE
Casey City,Metro Melbourne,2007,Vacant Land,3029,158000,163489,9.34,116.2,FALSE,FALSE
Casey City,Metro Melbourne,2008,Vacant Land,2100,169000,173641,6.96,124.3,FALSE,FALSE
Casey City,Metro Melbourne,2009,Vacant Land,2656,180000,186365,6.51,132.4,FALSE,FALSE
Casey City,Metro Melbourne,2010,Vacant Land,2257,203000,212547,12.78,149.3,FALSE,FALSE
Casey City,Metro Melbourne,2011,Vacant Land,1773,220000,218484,8.37,161.8,FALSE,FALSE
Casey City,Metro Melbourne,2012,Vacant Land,1844,210000,217076,-4.55,154.4,FALSE,FALSE
Casey City,Metro Melbourne,2013,Vacant Land,2488,205000,212287,-2.38,150.7,FALSE,FALSE
Casey City,Metro Melbourne,2014,Vacant Land,2815,216000,219964,5.37,158.8,FALSE,FALSE
Casey City,Metro Melbourne,2015,Vacant Land,3855,227000,231906,5.09,166.9,FALSE,FALSE
Casey City,Metro Melbourne,2016,Vacant Land,4939,242000,247775,6.61,177.9,FALSE,FALSE
Casey City,Metro Melbourne,2017,Vacant Land,4183,299000,301935,23.55,219.9,FALSE,FALSE
Casey City,Metro Melbourne,2018,Vacant Land,2677,338000,336506,13.04,248.5,FALSE,FALSE
Casey City,Metro Melbourne,2019,Vacant Land,2390,318000,327250,-5.92,233.8,FALSE,FALSE
Casey City,Metro Melbourne,2020,Vacant Land,4516,321000,323807,0.94,236,FALSE,FALSE
Casey City,Metro Melbourne,2021,Vacant Land,6232,360000,373968,12.15,264.7,FALSE,FALSE
Casey City,Metro Melbourne,2022,Vacant Land,2344,415000,460599,15.28,305.1,FALSE,FALSE
Casey City,Metro Melbourne,2023,Vacant Land,1786,420000,429248,1.2,308.8,FALSE,FALSE
Casey City,Metro Melbourne,2024,Vacant Land,1616,420000,424250,0,308.8,FALSE,FALSE
Casey City,Metro Melbourne,2025,Vacant Land,115,417000,395770,-0.71,306.6,FALSE,TRUE
Central Goldfields Shire,Regional Victoria,2004,House,218,130000,138890,,100,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2005,House,223,130000,136700,0,100,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2006,House,192,138500,154289,6.54,106.5,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2007,House,227,130000,145070,-6.14,100,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2008,House,189,140000,151371,7.69,107.7,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2009,House,228,147000,158043,5,113.1,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2010,House,205,157500,171526,7.14,121.2,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2011,House,217,176000,182389,11.75,135.4,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2012,House,196,180000,186810,2.27,138.5,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2013,House,213,192000,197465,6.67,147.7,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2014,House,194,200000,202190,4.17,153.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2015,House,219,190000,207011,-5,146.2,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2016,House,216,195000,208303,2.63,150,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2017,House,229,190000,212241,-2.56,146.2,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2018,House,233,222000,229781,16.84,170.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2019,House,207,235000,244588,5.86,180.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2020,House,203,269000,281977,14.47,206.9,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2021,House,304,330000,329916,22.68,253.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2022,House,222,395000,411170,19.7,303.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2023,House,179,390000,404388,-1.27,300,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2024,House,200,372500,402296,-4.49,286.5,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2025,House,42,372500,391595,0,286.5,FALSE,TRUE
Central Goldfields Shire,Regional Victoria,2004,Unit/Apartment,25,137000,140932,,100,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2005,Unit/Apartment,25,139500,148400,1.82,101.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2006,Unit/Apartment,19,143000,144705,2.51,104.4,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2007,Unit/Apartment,26,132500,144807,-7.34,96.7,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2008,Unit/Apartment,27,162000,182500,22.26,118.2,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2009,Unit/Apartment,23,155000,150826,-4.32,113.1,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2010,Unit/Apartment,20,163000,189750,5.16,119,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2011,Unit/Apartment,32,191500,188125,17.48,139.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2012,Unit/Apartment,26,180000,185500,-6.01,131.4,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2013,Unit/Apartment,20,197000,192825,9.44,143.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2014,Unit/Apartment,23,178000,166608,-9.64,129.9,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2015,Unit/Apartment,20,193500,191925,8.71,141.2,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2016,Unit/Apartment,22,219000,219431,13.18,159.9,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2017,Unit/Apartment,20,213500,203675,-2.51,155.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2018,Unit/Apartment,34,227250,240371,6.44,165.9,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2019,Unit/Apartment,23,208000,211321,-8.47,151.8,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2020,Unit/Apartment,24,246250,226000,18.39,179.7,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2021,Unit/Apartment,30,296250,303791,20.3,216.2,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2022,Unit/Apartment,16,292500,278093,-1.27,213.5,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2023,Unit/Apartment,16,310000,317031,5.98,226.3,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2024,Unit/Apartment,29,299000,306741,-3.55,218.2,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2025,Unit/Apartment,3,200000,199000,-33.11,146,FALSE,TRUE
Central Goldfields Shire,Regional Victoria,2004,Vacant Land,63,39500,41741,,100,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2005,Vacant Land,27,44000,50425,11.39,111.4,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2006,Vacant Land,48,44750,46611,1.7,113.3,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2007,Vacant Land,46,50000,53131,11.73,126.6,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2008,Vacant Land,30,56500,52148,13,143,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2009,Vacant Land,22,58750,58840,3.98,148.7,FALSE,FALSE
Central Goldfields Shire,Regional Victoria,2010,Vacant Land,52,61200,66301,4.17,154.9,FALSE,FALSE
